id,Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,AVG ANS DELAY SECONDS,MAX ANS DELAY,ABANDONED,DelayCallsProduct
20150609-ccc_help_script,2015/06/09,ccc_help_script,12,12,0:00:10,10,,0,120
20150609-ccc_priority_script,2015/06/09,ccc_priority_script,37,35,0:00:24,24,,2,840
20150609-ccc_tax_script,2015/06/09,ccc_tax_script,27,13,0:07:47,467,,14,6071
20150610-ccc_311_calgary_combined,2015/06/10,ccc_311_calgary_combined,5063,3525,0:06:17,377,,1538,1328925
20150610-ccc_help_script,2015/06/10,ccc_help_script,13,12,0:00:13,13,,1,156
20150610-ccc_priority_script,2015/06/10,ccc_priority_script,31,28,0:00:17,17,,3,476
20150610-ccc_tax_script,2015/06/10,ccc_tax_script,17,11,0:08:41,521,,6,5731
20150611-ccc_311_calgary_combined,2015/06/11,ccc_311_calgary_combined,5165,3090,0:08:12,492,,2075,1520280
20150611-ccc_help_script,2015/06/11,ccc_help_script,15,14,0:00:22,22,,1,308
20150611-ccc_priority_script,2015/06/11,ccc_priority_script,35,34,0:00:24,24,,1,816
20150611-ccc_tax_script,2015/06/11,ccc_tax_script,32,20,0:09:56,596,,12,11920
20150612-ccc_311_calgary_combined,2015/06/12,ccc_311_calgary_combined,4205,3120,0:05:40,340,,1085,1060800
20150612-ccc_help_script,2015/06/12,ccc_help_script,4,3,0:00:06,6,,1,18
20150612-ccc_priority_script,2015/06/12,ccc_priority_script,32,31,0:00:29,29,,1,899
20150612-ccc_tax_script,2015/06/12,ccc_tax_script,21,14,0:06:47,407,,7,5698
20150613-ccc_311_calgary_combined,2015/06/13,ccc_311_calgary_combined,1444,1366,0:00:38,38,,78,51908
20150613-ccc_priority_script,2015/06/13,ccc_priority_script,27,27,0:00:10,10,,0,270
20150614-ccc_311_calgary_combined,2015/06/14,ccc_311_calgary_combined,1155,1112,0:00:26,26,,43,28912
20150614-ccc_priority_script,2015/06/14,ccc_priority_script,33,32,0:00:12,12,,1,384
20150614-ccc_tax_script,2015/06/14,ccc_tax_script,1,1,0:00:04,4,,0,4
20150615-ccc_311_calgary_combined,2015/06/15,ccc_311_calgary_combined,5280,3644,0:06:25,385,,1636,1402940
20150615-ccc_help_script,2015/06/15,ccc_help_script,6,6,0:00:13,13,,0,78
20150615-ccc_priority_script,2015/06/15,ccc_priority_script,33,32,0:00:23,23,,1,736
20150615-ccc_tax_script,2015/06/15,ccc_tax_script,33,17,0:07:53,473,,16,8041
20150616-ccc_311_calgary_combined,2015/06/16,ccc_311_calgary_combined,5129,3236,0:07:50,470,,1893,1520920
20150616-ccc_help_script,2015/06/16,ccc_help_script,8,7,0:00:09,9,,1,63
20150616-ccc_priority_script,2015/06/16,ccc_priority_script,35,31,0:00:14,14,,4,434
20150616-ccc_tax_script,2015/06/16,ccc_tax_script,20,10,0:08:36,516,,10,5160
20150617-ccc_311_calgary_combined,2015/06/17,ccc_311_calgary_combined,4615,3066,0:07:07,427,,1549,1309182
20150617-ccc_help_script,2015/06/17,ccc_help_script,6,6,0:00:08,8,,0,48
20150617-ccc_priority_script,2015/06/17,ccc_priority_script,29,29,0:00:13,13,,0,377
20150617-ccc_tax_script,2015/06/17,ccc_tax_script,18,10,0:08:59,539,,8,5390
20150618-ccc_311_calgary_combined,2015/06/18,ccc_311_calgary_combined,4524,3149,0:06:27,387,,1375,1218663
20150618-ccc_help_script,2015/06/18,ccc_help_script,11,9,0:00:14,14,,2,126
20150618-ccc_priority_script,2015/06/18,ccc_priority_script,34,30,0:00:18,18,,4,540
20150618-ccc_tax_script,2015/06/18,ccc_tax_script,15,10,0:08:05,485,,5,4850
20150619-ccc_311_calgary_combined,2015/06/19,ccc_311_calgary_combined,4321,3244,0:05:16,316,,1077,1025104
20150619-ccc_help_script,2015/06/19,ccc_help_script,10,7,0:00:08,8,,3,56
20150619-ccc_priority_script,2015/06/19,ccc_priority_script,42,40,0:00:21,21,,2,840
20150619-ccc_tax_script,2015/06/19,ccc_tax_script,13,8,0:05:58,358,,5,2864
20150620-ccc_311_calgary_combined,2015/06/20,ccc_311_calgary_combined,1438,1389,0:00:22,22,,49,30558
20150620-ccc_help_script,2015/06/20,ccc_help_script,1,1,0:00:04,4,,0,4
20150620-ccc_priority_script,2015/06/20,ccc_priority_script,32,32,0:00:15,15,,0,480
20150621-ccc_311_calgary_combined,2015/06/21,ccc_311_calgary_combined,1072,1044,0:00:16,16,,28,16704
20150621-ccc_help_script,2015/06/21,ccc_help_script,3,3,0:00:05,5,,0,15
20150621-ccc_priority_script,2015/06/21,ccc_priority_script,28,28,0:00:09,9,,0,252
20150622-ccc_311_calgary_combined,2015/06/22,ccc_311_calgary_combined,5729,3651,0:06:03,363,,1932,1325313
20150622-ccc_help_script,2015/06/22,ccc_help_script,12,9,0:00:11,11,,3,99
20150622-ccc_priority_script,2015/06/22,ccc_priority_script,30,26,0:00:15,15,,4,390
20150622-ccc_tax_script,2015/06/22,ccc_tax_script,18,11,0:08:10,490,,7,5390
20150623-ccc_311_calgary_combined,2015/06/23,ccc_311_calgary_combined,5241,3130,0:08:42,522,,2111,1633860
20150623-ccc_help_script,2015/06/23,ccc_help_script,17,16,0:00:16,16,,1,256
20150623-ccc_priority_script,2015/06/23,ccc_priority_script,39,38,0:00:23,23,,1,874
20150623-ccc_tax_script,2015/06/23,ccc_tax_script,31,17,0:09:48,588,,14,9996
20150624-ccc_311_calgary_combined,2015/06/24,ccc_311_calgary_combined,5274,3380,0:07:23,443,,1894,1497340
20150624-ccc_help_script,2015/06/24,ccc_help_script,8,7,0:00:16,16,,1,112
20150624-ccc_priority_script,2015/06/24,ccc_priority_script,24,24,0:00:13,13,,0,312
20150624-ccc_tax_script,2015/06/24,ccc_tax_script,19,15,0:08:03,483,,4,7245
20150625-ccc_311_calgary_combined,2015/06/25,ccc_311_calgary_combined,5039,3447,0:07:05,425,,1592,1464975
20150625-ccc_help_script,2015/06/25,ccc_help_script,8,7,0:00:13,13,,1,91
20150625-ccc_priority_script,2015/06/25,ccc_priority_script,32,32,0:00:18,18,,0,576
20150625-ccc_tax_script,2015/06/25,ccc_tax_script,17,9,0:07:47,467,,8,4203
20150626-ccc_311_calgary_combined,2015/06/26,ccc_311_calgary_combined,4435,3480,0:04:32,272,,952,946560
20150626-ccc_help_script,2015/06/26,ccc_help_script,3,3,0:00:07,7,,0,21
20150626-ccc_priority_script,2015/06/26,ccc_priority_script,33,32,0:00:24,24,,1,768
20150626-ccc_tax_script,2015/06/26,ccc_tax_script,17,13,0:04:40,280,,4,3640
20150627-ccc_311_calgary_combined,2015/06/27,ccc_311_calgary_combined,1855,1673,0:01:17,77,,180,128821
20150627-ccc_help_script,2015/06/27,ccc_help_script,1,1,0:02:01,121,,0,121
20150627-ccc_priority_script,2015/06/27,ccc_priority_script,29,28,0:00:16,16,,1,448
20150628-ccc_311_calgary_combined,2015/06/28,ccc_311_calgary_combined,1526,1349,0:01:27,87,,182,117363
20150628-ccc_help_script,2015/06/28,ccc_help_script,1,1,0:00:02,2,,0,2
20150628-ccc_priority_script,2015/06/28,ccc_priority_script,32,30,0:00:26,26,,2,780
20150628-ccc_tax_script,2015/06/28,ccc_tax_script,2,1,0:00:03,3,,1,3
20150629-ccc_311_calgary_combined,2015/06/29,ccc_311_calgary_combined,6005,4219,0:06:37,397,,1786,1674943
20150629-ccc_help_script,2015/06/29,ccc_help_script,9,9,0:00:17,17,,0,153
20150629-ccc_priority_script,2015/06/29,ccc_priority_script,40,40,0:00:21,21,,0,840
20150629-ccc_tax_script,2015/06/29,ccc_tax_script,21,15,0:06:23,383,,6,5745
20150630-ccc_311_calgary_combined,2015/06/30,ccc_311_calgary_combined,6559,4734,0:05:25,325,,1822,1538550
20150630-ccc_help_script,2015/06/30,ccc_help_script,15,11,0:00:12,12,,4,132
20150630-ccc_priority_script,2015/06/30,ccc_priority_script,46,45,0:00:15,15,,1,675
20150630-ccc_tax_script,2015/06/30,ccc_tax_script,16,11,0:04:49,289,,5,3179
20150701-ccc_311_calgary_combined,2015/07/01,ccc_311_calgary_combined,2115,1991,0:00:38,38,,127,75658
20150701-ccc_help_script,2015/07/01,ccc_help_script,3,3,0:00:32,32,,0,96
20150701-ccc_priority_script,2015/07/01,ccc_priority_script,36,32,0:00:13,13,,4,416
20150702-ccc_311_calgary_combined,2015/07/02,ccc_311_calgary_combined,4857,3538,0:05:44,344,,1319,1217072
20150702-ccc_help_script,2015/07/02,ccc_help_script,17,16,0:00:12,12,,1,192
20150702-ccc_priority_script,2015/07/02,ccc_priority_script,58,54,0:00:29,29,,4,1566
20150702-ccc_tax_script,2015/07/02,ccc_tax_script,19,11,0:06:15,375,,8,4125
20150703-ccc_311_calgary_combined,2015/07/03,ccc_311_calgary_combined,3871,3233,0:02:56,176,,638,569008
20150703-ccc_help_script,2015/07/03,ccc_help_script,6,6,0:00:17,17,,0,102
20150703-ccc_priority_script,2015/07/03,ccc_priority_script,38,37,0:00:29,29,,1,1073
20150703-ccc_tax_script,2015/07/03,ccc_tax_script,9,7,0:03:56,236,,2,1652
20150704-ccc_311_calgary_combined,2015/07/04,ccc_311_calgary_combined,1732,1457,0:01:52,112,,275,163184
20150704-ccc_help_script,2015/07/04,ccc_help_script,2,2,0:00:46,46,,0,92
20150704-ccc_priority_script,2015/07/04,ccc_priority_script,69,68,0:00:25,25,,1,1700
20150705-ccc_311_calgary_combined,2015/07/05,ccc_311_calgary_combined,1272,1215,0:00:35,35,,57,42525
20150705-ccc_help_script,2015/07/05,ccc_help_script,1,1,0:00:04,4,,0,4
20150705-ccc_priority_script,2015/07/05,ccc_priority_script,27,25,0:00:17,17,,2,425
20150706-ccc_311_calgary_combined,2015/07/06,ccc_311_calgary_combined,5047,3050,0:08:13,493,,1998,1503650
20150706-ccc_help_script,2015/07/06,ccc_help_script,18,16,0:00:22,22,,2,352
20150706-ccc_priority_script,2015/07/06,ccc_priority_script,28,27,0:00:18,18,,1,486
20150706-ccc_tax_script,2015/07/06,ccc_tax_script,13,8,0:09:12,552,,5,4416
20150707-ccc_311_calgary_combined,2015/07/07,ccc_311_calgary_combined,4726,3042,0:07:31,451,,1683,1371942
20150707-ccc_help_script,2015/07/07,ccc_help_script,13,10,0:00:13,13,,3,130
20150707-ccc_priority_script,2015/07/07,ccc_priority_script,44,44,0:00:22,22,,0,968
20150707-ccc_tax_script,2015/07/07,ccc_tax_script,13,10,0:08:15,495,,3,4950
20150708-ccc_311_calgary_combined,2015/07/08,ccc_311_calgary_combined,4765,3123,0:06:38,398,,1641,1242954
20150708-ccc_help_script,2015/07/08,ccc_help_script,20,16,0:00:19,19,,4,304
20150708-ccc_priority_script,2015/07/08,ccc_priority_script,50,47,0:00:28,28,,3,1316
20150708-ccc_tax_script,2015/07/08,ccc_tax_script,18,15,0:06:04,364,,3,5460
20150709-ccc_311_calgary_combined,2015/07/09,ccc_311_calgary_combined,4156,3035,0:05:21,321,,1121,974235
20150709-ccc_help_script,2015/07/09,ccc_help_script,9,7,0:00:21,21,,2,147
20150709-ccc_priority_script,2015/07/09,ccc_priority_script,36,35,0:00:23,23,,1,805
20150709-ccc_tax_script,2015/07/09,ccc_tax_script,16,13,0:05:52,352,,3,4576
20150710-ccc_311_calgary_combined,2015/07/10,ccc_311_calgary_combined,3802,3015,0:03:51,231,,786,696465
20150710-ccc_help_script,2015/07/10,ccc_help_script,12,10,0:00:29,29,,2,290
20150710-ccc_priority_script,2015/07/10,ccc_priority_script,43,40,0:00:21,21,,3,840
20150710-ccc_tax_script,2015/07/10,ccc_tax_script,16,9,0:02:27,147,,7,1323
20150711-ccc_311_calgary_combined,2015/07/11,ccc_311_calgary_combined,1705,1485,0:01:13,73,,219,108405
20150711-ccc_help_script,2015/07/11,ccc_help_script,4,3,0:00:23,23,,1,69
20150711-ccc_priority_script,2015/07/11,ccc_priority_script,58,53,0:00:28,28,,5,1484
20150712-ccc_311_calgary_combined,2015/07/12,ccc_311_calgary_combined,1639,1340,0:01:43,103,,300,138020
20150712-ccc_help_script,2015/07/12,ccc_help_script,4,2,0:00:04,4,,2,8
20150712-ccc_priority_script,2015/07/12,ccc_priority_script,56,51,0:00:31,31,,5,1581
20150713-ccc_311_calgary_combined,2015/07/13,ccc_311_calgary_combined,4790,3068,0:07:13,433,,1722,1328444
20150713-ccc_help_script,2015/07/13,ccc_help_script,9,9,0:00:21,21,,0,189
20150713-ccc_priority_script,2015/07/13,ccc_priority_script,39,37,0:00:27,27,,2,999
20150713-ccc_tax_script,2015/07/13,ccc_tax_script,22,15,0:07:02,422,,7,6330
20150714-ccc_311_calgary_combined,2015/07/14,ccc_311_calgary_combined,4430,2864,0:07:22,442,,1565,1265888
20150714-ccc_help_script,2015/07/14,ccc_help_script,14,10,0:00:12,12,,4,120
20150714-ccc_priority_script,2015/07/14,ccc_priority_script,51,51,0:00:26,26,,0,1326
20150714-ccc_tax_script,2015/07/14,ccc_tax_script,20,11,0:08:02,482,,9,5302
20150715-ccc_311_calgary_combined,2015/07/15,ccc_311_calgary_combined,4242,2841,0:06:34,394,,1400,1119354
20150715-ccc_help_script,2015/07/15,ccc_help_script,13,11,0:00:17,17,,2,187
20150715-ccc_priority_script,2015/07/15,ccc_priority_script,21,20,0:00:20,20,,1,400
20150715-ccc_tax_script,2015/07/15,ccc_tax_script,26,15,0:06:00,360,,11,5400
20150716-ccc_311_calgary_combined,2015/07/16,ccc_311_calgary_combined,3601,2827,0:03:27,207,,774,585189
20150716-ccc_help_script,2015/07/16,ccc_help_script,14,13,0:00:09,9,,1,117
20150716-ccc_priority_script,2015/07/16,ccc_priority_script,27,27,0:00:17,17,,0,459
20150716-ccc_tax_script,2015/07/16,ccc_tax_script,12,8,0:03:42,222,,4,1776
20150717-ccc_311_calgary_combined,2015/07/17,ccc_311_calgary_combined,3510,2528,0:04:41,281,,981,710368
20150717-ccc_help_script,2015/07/17,ccc_help_script,9,7,0:00:43,43,,2,301
20150717-ccc_priority_script,2015/07/17,ccc_priority_script,54,54,0:00:28,28,,0,1512
20150717-ccc_tax_script,2015/07/17,ccc_tax_script,18,14,0:03:35,215,,4,3010
20150718-ccc_311_calgary_combined,2015/07/18,ccc_311_calgary_combined,1525,1402,0:00:51,51,,123,71502
20150718-ccc_help_script,2015/07/18,ccc_help_script,5,5,0:00:18,18,,0,90
20150718-ccc_priority_script,2015/07/18,ccc_priority_script,28,28,0:00:15,15,,0,420
20150718-ccc_tax_script,2015/07/18,ccc_tax_script,1,1,0:00:09,9,,0,9
20150719-ccc_311_calgary_combined,2015/07/19,ccc_311_calgary_combined,1230,1172,0:00:30,30,,58,35160
20150719-ccc_help_script,2015/07/19,ccc_help_script,1,1,0:00:22,22,,0,22
20150719-ccc_priority_script,2015/07/19,ccc_priority_script,27,27,0:00:28,28,,0,756
20150719-ccc_tax_script,2015/07/19,ccc_tax_script,4,4,0:03:26,206,,0,824
20150720-ccc_311_calgary_combined,2015/07/20,ccc_311_calgary_combined,4682,3038,0:07:25,445,,1641,1351910
20150720-ccc_help_script,2015/07/20,ccc_help_script,15,15,0:00:12,12,,0,180
20150720-ccc_priority_script,2015/07/20,ccc_priority_script,30,28,0:00:15,15,,2,420
20150720-ccc_tax_script,2015/07/20,ccc_tax_script,16,11,0:08:00,480,,5,5280
20150721-ccc_311_calgary_combined,2015/07/21,ccc_311_calgary_combined,4620,3053,0:06:19,379,,1567,1157087
20150721-ccc_help_script,2015/07/21,ccc_help_script,22,22,0:00:17,17,,0,374
20150721-ccc_priority_script,2015/07/21,ccc_priority_script,30,26,0:00:26,26,,4,676
20150721-ccc_tax_script,2015/07/21,ccc_tax_script,22,16,0:04:39,279,,6,4464
20150722-ccc_311_calgary_combined,2015/07/22,ccc_311_calgary_combined,4301,2916,0:06:18,378,,1384,1102248
20150722-ccc_help_script,2015/07/22,ccc_help_script,11,10,0:00:21,21,,1,210
20150722-ccc_priority_script,2015/07/22,ccc_priority_script,35,32,0:00:45,45,,3,1440
20150722-ccc_tax_script,2015/07/22,ccc_tax_script,14,13,0:07:57,477,,1,6201
20150723-ccc_311_calgary_combined,2015/07/23,ccc_311_calgary_combined,4014,2821,0:05:28,328,,1193,925288
20150723-ccc_help_script,2015/07/23,ccc_help_script,17,15,0:00:15,15,,2,225
20150723-ccc_priority_script,2015/07/23,ccc_priority_script,26,24,0:00:33,33,,2,792
20150723-ccc_tax_script,2015/07/23,ccc_tax_script,11,4,0:01:50,110,,7,440
20150724-ccc_311_calgary_combined,2015/07/24,ccc_311_calgary_combined,4153,2572,0:08:16,496,,1581,1275712
20150724-ccc_help_script,2015/07/24,ccc_help_script,9,8,0:00:24,24,,1,192
20150724-ccc_priority_script,2015/07/24,ccc_priority_script,36,34,0:00:23,23,,2,782
20150724-ccc_tax_script,2015/07/24,ccc_tax_script,18,8,0:08:57,537,,10,4296
20150725-ccc_311_calgary_combined,2015/07/25,ccc_311_calgary_combined,1397,1301,0:00:40,40,,96,52040
20150725-ccc_priority_script,2015/07/25,ccc_priority_script,27,27,0:00:20,20,,0,540
20150725-ccc_tax_script,2015/07/25,ccc_tax_script,2,2,0:01:37,97,,0,194
20150726-ccc_311_calgary_combined,2015/07/26,ccc_311_calgary_combined,1202,1063,0:01:09,69,,139,73347
20150726-ccc_help_script,2015/07/26,ccc_help_script,3,2,0:00:54,54,,1,108
20150726-ccc_priority_script,2015/07/26,ccc_priority_script,26,24,0:00:16,16,,2,384
20150727-ccc_311_calgary_combined,2015/07/27,ccc_311_calgary_combined,4578,3367,0:05:13,313,,1210,1053871
20150727-ccc_help_script,2015/07/27,ccc_help_script,10,10,0:00:46,46,,0,460
20150727-ccc_priority_script,2015/07/27,ccc_priority_script,25,23,0:00:14,14,,2,322
20150727-ccc_tax_script,2015/07/27,ccc_tax_script,10,9,0:06:47,407,,1,3663
20150728-ccc_311_calgary_combined,2015/07/28,ccc_311_calgary_combined,4153,3305,0:03:34,214,,848,707270
20150728-ccc_help_script,2015/07/28,ccc_help_script,16,16,0:00:43,43,,0,688
20150728-ccc_priority_script,2015/07/28,ccc_priority_script,36,33,0:00:24,24,,3,792
20150728-ccc_tax_script,2015/07/28,ccc_tax_script,15,12,0:04:59,299,,3,3588
20150729-ccc_311_calgary_combined,2015/07/29,ccc_311_calgary_combined,4060,2843,0:05:30,330,,1197,938190
20150729-ccc_help_script,2015/07/29,ccc_help_script,6,5,0:00:13,13,,1,65
20150729-ccc_priority_script,2015/07/29,ccc_priority_script,48,41,0:00:19,19,,7,779
20150729-ccc_tax_script,2015/07/29,ccc_tax_script,11,7,0:05:39,339,,4,2373
20150730-ccc_311_calgary_combined,2015/07/30,ccc_311_calgary_combined,4080,2884,0:05:20,320,,1193,922880
20150730-ccc_help_script,2015/07/30,ccc_help_script,18,17,0:00:19,19,,1,323
20150730-ccc_priority_script,2015/07/30,ccc_priority_script,43,40,0:00:21,21,,3,840
20150730-ccc_tax_script,2015/07/30,ccc_tax_script,17,12,0:07:11,431,,5,5172
20150731-ccc_311_calgary_combined,2015/07/31,ccc_311_calgary_combined,3701,2890,0:03:34,214,,808,618460
20150731-ccc_help_script,2015/07/31,ccc_help_script,9,7,0:00:09,9,,2,63
20150731-ccc_priority_script,2015/07/31,ccc_priority_script,19,17,0:00:15,15,,2,255
20150731-ccc_tax_script,2015/07/31,ccc_tax_script,18,15,0:03:41,221,,3,3315
20150801-ccc_311_calgary_combined,2015/08/01,ccc_311_calgary_combined,1433,1359,0:00:36,36,,74,48924
20150801-ccc_priority_script,2015/08/01,ccc_priority_script,31,31,0:00:19,19,,0,589
20150802-ccc_311_calgary_combined,2015/08/02,ccc_311_calgary_combined,1213,1122,0:00:39,39,,91,43758
20150802-ccc_help_script,2015/08/02,ccc_help_script,4,4,0:00:27,27,,0,108
20150802-ccc_priority_script,2015/08/02,ccc_priority_script,26,26,0:00:33,33,,0,858
20150803-ccc_311_calgary_combined,2015/08/03,ccc_311_calgary_combined,1486,1419,0:00:30,30,,67,42570
20150803-ccc_help_script,2015/08/03,ccc_help_script,1,1,0:00:46,46,,0,46
20150803-ccc_priority_script,2015/08/03,ccc_priority_script,18,18,0:00:17,17,,0,306
20150804-ccc_311_calgary_combined,2015/08/04,ccc_311_calgary_combined,5979,3439,0:06:38,398,,2540,1368722
20150804-ccc_help_script,2015/08/04,ccc_help_script,21,17,0:00:15,15,,4,255
20150804-ccc_priority_script,2015/08/04,ccc_priority_script,98,95,0:00:22,22,,3,2090
20150804-ccc_tax_script,2015/08/04,ccc_tax_script,19,13,0:07:16,436,,6,5668
20150805-ccc_311_calgary_combined,2015/08/05,ccc_311_calgary_combined,4427,3222,0:04:05,245,,1205,789390
20150805-ccc_help_script,2015/08/05,ccc_help_script,20,20,0:00:13,13,,0,260
20150805-ccc_priority_script,2015/08/05,ccc_priority_script,51,49,0:00:19,19,,2,931
20150805-ccc_tax_script,2015/08/05,ccc_tax_script,24,19,0:04:51,291,,5,5529
20150806-ccc_311_calgary_combined,2015/08/06,ccc_311_calgary_combined,4240,3231,0:03:46,226,,1009,730206
20150806-ccc_help_script,2015/08/06,ccc_help_script,11,10,0:02:19,139,,1,1390
20150806-ccc_priority_script,2015/08/06,ccc_priority_script,40,37,0:00:17,17,,3,629
20150806-ccc_tax_script,2015/08/06,ccc_tax_script,12,10,0:05:12,312,,2,3120
20150807-ccc_311_calgary_combined,2015/08/07,ccc_311_calgary_combined,3849,2949,0:03:44,224,,899,660576
20150807-ccc_help_script,2015/08/07,ccc_help_script,4,4,0:00:06,6,,0,24
20150807-ccc_priority_script,2015/08/07,ccc_priority_script,43,42,0:00:26,26,,1,1092
20150807-ccc_tax_script,2015/08/07,ccc_tax_script,17,12,0:05:20,320,,5,3840
20150808-ccc_311_calgary_combined,2015/08/08,ccc_311_calgary_combined,1653,1368,0:02:03,123,,285,168264
20150808-ccc_help_script,2015/08/08,ccc_help_script,4,3,0:00:18,18,,1,54
20150808-ccc_priority_script,2015/08/08,ccc_priority_script,30,30,0:00:34,34,,0,1020
20150809-ccc_311_calgary_combined,2015/08/09,ccc_311_calgary_combined,1290,1174,0:00:54,54,,115,63396
20150809-ccc_help_script,2015/08/09,ccc_help_script,2,1,0:00:06,6,,1,6
20150809-ccc_priority_script,2015/08/09,ccc_priority_script,36,34,0:00:14,14,,2,476
20150810-ccc_311_calgary_combined,2015/08/10,ccc_311_calgary_combined,4621,3402,0:04:36,276,,1219,938952
20150810-ccc_help_script,2015/08/10,ccc_help_script,9,8,0:00:11,11,,1,88
20150810-ccc_priority_script,2015/08/10,ccc_priority_script,31,28,0:00:12,12,,3,336
20150810-ccc_tax_script,2015/08/10,ccc_tax_script,20,15,0:04:25,265,,5,3975
20150811-ccc_311_calgary_combined,2015/08/11,ccc_311_calgary_combined,4176,3340,0:03:22,202,,836,674680
20150811-ccc_help_script,2015/08/11,ccc_help_script,11,11,0:00:13,13,,0,143
20150811-ccc_priority_script,2015/08/11,ccc_priority_script,28,28,0:00:30,30,,0,840
20150811-ccc_tax_script,2015/08/11,ccc_tax_script,11,11,0:03:30,210,,0,2310
20150812-ccc_311_calgary_combined,2015/08/12,ccc_311_calgary_combined,4182,2978,0:04:54,294,,1204,875532
20150812-ccc_help_script,2015/08/12,ccc_help_script,7,7,0:00:27,27,,0,189
20150812-ccc_priority_script,2015/08/12,ccc_priority_script,24,23,0:00:15,15,,1,345
20150812-ccc_tax_script,2015/08/12,ccc_tax_script,16,12,0:07:24,444,,4,5328
20150813-ccc_311_calgary_combined,2015/08/13,ccc_311_calgary_combined,3994,3025,0:04:19,259,,969,783475
